frame,id,x,y,w,h
1173,170,1012,569,139,139
1174,149,286,220,104,104
1174,156,695,157,111,111
1174,166,1045,211,105,105
1174,168,348,623,56,56
1174,169,969,326,91,91
1174,170,1012,569,139,139
1175,149,282,223,107,107
1175,156,695,159,111,111
1175,166,1047,210,103,103
1175,168,348,623,56,56
1175,169,969,326,91,91
1175,170,1012,569,139,139
1176,149,282,227,102,102
1176,156,695,159,109,109
1176,166,1045,208,103,103
1176,169,969,326,91,91
1176,170,1012,569,139,139
1177,149,280,230,103,103
1177,156,693,159,110,110
1177,166,1045,209,104,104
1177,169,969,326,91,91
1177,170,1012,569,139,139
1178,149,278,232,106,106
1178,156,691,157,112,112
1178,166,1044,208,105,105
1178,169,969,326,91,91
1178,170,1012,569,139,139
1179,149,271,234,113,113
1179,156,690,157,109,109
1179,166,1043,211,104,104
1179,169,969,326,91,91
1179,170,1012,569,139,139
1180,149,272,240,105,105
1180,156,689,153,113,113
1180,166,1040,213,105,105
1180,170,1012,569,139,139
1181,149,272,245,104,104
1181,156,689,152,114,114
1181,166,1039,217,105,105
1181,170,1012,569,139,139
1182,149,266,246,109,109
1182,156,691,154,107,107
1182,166,1036,220,107,107
1182,170,1012,569,139,139
1183,149,264,249,108,108
1183,156,690,152,107,107
1183,166,1034,225,104,104
1184,149,262,251,107,107
1184,156,690,152,107,107
1184,166,1031,229,107,107
1185,149,261,251,109,109
1185,156,694,152,101,101
1185,166,1029,234,105,105
1186,149,260,252,106,106
1186,156,694,152,101,101
1186,166,1027,241,103,103
1187,149,258,252,101,101
1187,156,694,152,101,101
1187,166,1024,245,107,107
1187,171,697,199,56,56
1188,149,255,249,107,107
1188,156,694,152,101,101
1188,166,1023,248,105,105
1188,171,697,199,56,56
1189,149,255,249,107,107
1189,156,694,152,101,101
1189,166,1020,249,105,105
1189,171,697,199,56,56
1190,149,255,249,107,107
1190,156,709,197,58,58
1190,166,1017,249,106,106
1190,171,697,199,56,56
1191,149,255,249,107,107
1191,156,709,197,58,58
1191,166,1014,249,107,107
1191,171,697,199,56,56
1192,149,248,247,95,95
1192,156,709,197,58,58
1192,166,1012,250,106,106
1192,171,697,199,56,56
1193,149,238,244,104,104
1193,156,721,196,64,64
1193,166,1010,250,106,106
1193,171,697,199,56,56
1193,172,302,665,52,52
1194,149,232,240,110,110
1194,156,721,196,64,64
1194,166,1008,248,106,106
1194,171,697,199,56,56
1194,172,302,665,52,52
1195,149,228,242,105,105
1195,156,721,196,64,64
1195,166,1005,245,108,108
1195,171,697,199,56,56
1195,172,302,665,52,52
1196,149,222,242,104,104
1196,156,721,196,64,64
1196,166,1001,243,111,111
1196,171,697,199,56,56
1196,172,302,665,52,52
1197,149,222,244,101,101
1197,156,722,202,63,63
1197,166,1002,242,105,105
1197,171,697,199,56,56
1197,172,302,665,52,52
1198,149,215,243,107,107
1198,156,722,202,63,63
1198,166,1000,239,109,109
1198,172,302,665,52,52
1199,149,215,243,107,107
1199,156,722,202,63,63
1199,166,999,237,108,108
1199,172,302,665,52,52
1200,149,215,243,107,107
1200,156,722,202,63,63
1200,166,997,236,107,107
1200,172,302,665,52,52
1201,149,215,243,107,107
1201,156,722,202,63,63
1201,166,996,237,107,107
1201,172,302,665,52,52
1202,149,215,243,107,107
1202,156,722,202,63,63
1202,166,995,237,108,108
1202,172,302,665,52,52
1203,149,215,243,107,107
1203,156,722,202,63,63
1203,166,993,239,109,109
1203,172,302,665,52,52
1204,149,215,243,107,107
1204,156,722,202,63,63
1204,166,991,241,109,109
1205,149,215,243,107,107
1205,156,722,202,63,63
1205,166,989,242,113,113
1206,149,215,243,107,107
1206,156,722,202,63,63
1206,166,989,248,110,110
1207,149,215,243,107,107
1207,156,722,202,63,63
1207,166,987,251,113,113
1208,149,215,243,107,107
1208,166,987,257,111,111
1209,166,986,261,112,112
1209,173,1059,397,170,170
1210,166,986,264,112,112
1210,173,1063,404,166,166
1211,166,986,267,111,111
1211,173,1063,404,166,166
1212,166,985,266,115,115
1212,173,1063,404,166,166
1213,166,986,266,115,115
1213,173,1063,404,166,166
1214,166,986,263,113,113
1214,173,1063,404,166,166
1215,166,985,260,117,117
1215,173,1063,404,166,166
1216,166,987,259,112,112
1216,173,1063,404,166,166
1216,174,113,277,115,115
1217,166,987,256,114,114
1217,173,1063,404,166,166
1217,174,113,277,115,115
1218,166,986,252,114,114
1218,173,1063,404,166,166
1218,174,113,277,115,115
1219,166,985,248,115,115
1219,173,1063,404,166,166
1219,174,113,277,115,115
1220,166,986,245,112,112
1220,173,1063,404,166,166
1220,174,113,277,115,115
1221,166,986,243,109,109
1221,173,1052,384,178,178
1221,174,113,277,115,115
1222,166,983,237,116,116
1222,173,1052,384,178,178
1222,174,84,265,104,104
1223,166,983,237,113,113
1223,173,1047,378,165,165
1223,174,75,259,110,110
1224,166,981,237,113,113
1224,173,1038,368,188,188
1224,174,75,259,110,110
1225,166,980,235,115,115
1225,173,1038,363,190,190
1225,174,75,259,110,110
1226,166,980,236,115,115
1226,173,1026,357,214,214
1226,174,75,259,110,110
1227,166,978,237,117,117
1227,173,1032,371,184,184
1227,174,75,259,110,110
1228,166,978,241,114,114
1228,173,1032,371,184,184
1228,174,75,259,110,110
1228,175,369,224,87,87
1229,166,976,244,115,115
1229,173,1032,371,184,184
1229,174,75,259,110,110
1229,175,369,224,87,87
1230,166,976,249,112,112
1230,173,1032,371,184,184
1230,174,75,259,110,110
1230,175,369,224,87,87
1231,166,976,254,110,110
1231,173,1035,381,183,183
1231,174,75,259,110,110
1231,175,369,224,87,87
1232,166,974,257,114,114
1232,173,1035,381,183,183
1232,174,75,259,110,110
1232,175,369,224,87,87
1233,166,973,261,113,113
1233,173,1035,396,178,178
1233,174,75,259,110,110
1233,175,369,224,87,87
1234,166,976,264,109,109
1234,173,1035,396,178,178
1234,175,369,224,87,87
1235,166,975,266,107,107
1235,173,1035,396,178,178
1235,175,369,224,87,87
1236,166,974,265,108,108
1236,173,1033,398,175,175
1236,175,369,224,87,87
1236,176,34,256,111,111
1237,166,974,265,105,105
1237,173,1033,398,175,175
1237,175,369,224,87,87
1237,176,32,258,113,113
1238,166,972,263,108,108
1238,173,1033,397,174,174
1238,175,369,224,87,87
1238,176,32,258,113,113
1239,166,971,260,111,111
1239,173,1035,396,167,167
1239,176,32,258,113,113
1240,166,973,259,107,107
1240,173,1035,396,167,167
1240,176,32,258,113,113
1240,177,720,191,128,128
1241,166,972,254,109,109
1241,173,1035,396,167,167
1241,176,19,272,111,111
1241,177,720,191,128,128
1242,166,972,251,108,108
1242,173,1035,396,167,167
1242,176,17,274,110,110
1242,177,720,187,128,128
1243,166,974,247,109,109
1243,173,1051,387,160,160
1243,176,14,278,108,108
1243,177,736,192,108,108
1244,166,974,241,109,109
1244,173,1056,396,150,150
1244,176,11,277,110,110
1244,177,736,192,108,108
1245,166,975,237,113,113
1245,173,1056,396,150,150
1245,176,11,277,110,110
1245,177,730,183,122,122
1246,166,976,234,111,111
1246,173,1056,396,150,150
1246,176,8,279,107,107
1246,177,730,183,122,122
1246,178,275,466,50,50
1247,166,977,232,111,111
1247,173,1056,396,150,150
1247,176,8,279,107,107
1247,177,730,183,122,122
1247,178,273,464,54,54
1248,166,977,230,116,116
1248,173,1056,396,150,150
1248,176,8,279,107,107
1248,177,732,182,116,116
1248,178,273,464,54,54
1249,166,978,229,117,117
1249,173,1056,396,150,150
1249,176,8,279,107,107
1249,177,740,181,112,112
1249,178,273,464,54,54
1250,166,983,231,114,114
1250,173,1056,396,150,150
1250,176,8,279,107,107
1250,177,740,181,112,112
1250,178,273,464,54,54
1251,166,985,234,113,113
1251,173,1062,383,166,166
1251,176,8,279,107,107
1251,177,740,181,112,112
1251,178,273,464,54,54
1252,166,987,238,112,112
1252,173,1062,383,166,166
1252,176,8,279,107,107
1252,177,740,181,112,112
1252,178,273,464,54,54
1253,166,988,241,115,115
1253,173,1069,403,162,162
1253,176,8,279,107,107
1253,177,740,181,112,112
1253,178,280,463,56,56
1254,166,990,246,113,113
1254,173,1062,407,170,170
1254,176,8,279,107,107
1254,177,740,181,112,112
1254,178,280,464,55,55
1255,166,992,248,116,116
1255,173,1075,409,150,150
1255,176,8,279,107,107
1255,177,740,181,112,112
1255,178,282,465,54,54
1256,166,996,253,114,114
1256,173,1073,420,159,159
1256,176,8,279,107,107
1256,177,732,176,106,106
1256,178,282,465,54,54
1257,166,998,257,113,113
1257,173,1076,430,157,157
1257,177,732,176,106,106
1257,178,282,465,54,54
1258,166,998,259,115,115
1258,173,1081,427,156,156
1258,177,721,175,110,110
1258,178,284,466,54,54
1259,166,999,257,118,118
1259,173,1083,429,160,160
1259,177,721,176,107,107
1259,178,284,466,55,55
1260,166,1002,257,115,115
1260,173,1083,429,160,160
1260,177,718,173,114,114
1260,178,284,466,55,55
1261,166,1003,255,118,118
1261,173,1087,429,161,161
1261,177,707,171,125,125
1261,178,284,466,56,56
1262,166,1005,252,120,120
1262,173,1094,427,148,148
1262,177,714,176,116,116
1262,178,284,466,56,56
1263,166,1007,248,117,117
1263,173,1094,427,148,148
1263,177,712,175,126,126
1263,178,284,466,56,56
1264,166,1008,246,119,119
1264,173,1094,427,148,148
1264,177,712,175,126,126
1264,178,288,469,53,53
1265,166,1009,241,120,120
1265,173,1098,411,155,155
1265,177,702,187,118,118
1265,178,288,469,53,53
1265,179,1130,269,56,56
1266,166,1010,238,120,120
1266,173,1100,407,150,150
1266,177,702,187,118,118
1266,178,288,469,53,53
1266,179,1132,267,57,57
1266,180,1024,348,112,112
1267,166,1009,233,122,122
1267,173,1095,403,160,160
1267,177,702,187,118,118
1267,178,288,469,53,53
1267,179,1137,267,52,52
1267,180,1024,348,112,112
1268,166,1010,229,121,121
1268,173,1095,391,164,164
1268,177,702,187,118,118
1268,178,291,469,55,55
1268,179,1137,267,52,52
1268,180,1024,348,112,112
1269,166,1012,228,120,120
1269,173,1090,391,170,170
1269,177,702,187,118,118
1269,178,291,469,55,55
1269,179,1137,267,52,52
1269,180,1024,348,112,112
1270,166,1012,225,120,120
1270,173,1096,390,155,155
1270,177,702,187,118,118
1270,178,291,469,55,55
1270,179,1137,267,52,52
1270,180,1024,348,112,112
1271,166,1011,223,122,122
1271,173,1092,395,162,162
1271,177,701,201,109,109
1271,178,291,469,55,55
1271,179,1137,267,52,52
1271,180,1024,348,112,112
1272,166,1011,223,122,122
1272,173,1092,395,162,162
1272,177,713,203,101,101
1272,178,291,469,55,55
1272,179,1137,267,52,52
1272,180,1024,348,112,112
1273,166,1011,224,121,121
1273,173,1096,383,161,161
1273,177,713,203,101,101
1273,178,291,469,55,55
1273,179,1137,267,52,52
1273,180,1024,348,112,112
1274,166,1011,227,122,122
1274,173,1091,381,173,173
1274,177,713,203,101,101
1274,178,291,469,55,55
1274,179,1137,267,52,52
1274,180,1024,348,112,112
1275,166,1011,230,121,121
1275,173,1091,387,175,175
1275,177,708,192,114,114
1275,178,291,469,55,55
1275,179,1137,267,52,52
1275,180,1024,348,112,112
1276,166,1012,233,121,121
1276,173,1100,397,160,160
1276,177,702,188,121,121
1276,178,291,469,55,55
1276,179,1137,267,52,52
1276,180,1024,348,112,112
1277,166,1013,239,119,119
1277,173,1112,402,147,147
1277,177,702,188,121,121
1277,178,291,469,55,55
1277,179,1137,267,52,52
1278,166,1012,245,120,120
1278,173,1112,402,147,147
1278,177,706,189,112,112
1278,178,291,469,55,55
1279,166,1013,250,120,120
1279,173,1112,402,147,147
1279,177,706,189,112,112
1280,166,1014,255,119,119
1280,173,1112,402,147,147
1280,177,706,189,112,112
1281,166,1013,258,121,121
1281,173,1112,402,147,147
1281,177,706,189,112,112
1282,166,1014,259,120,120
1282,173,1112,402,147,147
1282,177,698,182,118,118
1283,166,1014,261,122,122
1283,173,1112,402,147,147
1283,177,698,182,118,118
1284,166,1016,262,120,120
1284,173,1112,402,147,147
1284,177,698,182,118,118
1285,166,1015,260,123,123
1285,173,1112,402,147,147
1285,177,698,182,118,118
1286,166,1018,259,122,122
1286,173,1112,402,147,147
1286,177,698,182,118,118
1287,166,1018,256,123,123
1287,173,1112,402,147,147
1287,177,698,182,118,118
1288,166,1022,255,121,121
1288,177,693,186,108,108
1289,166,1025,250,123,123
1289,177,693,186,108,108
1290,166,1030,245,123,123
1290,177,693,186,108,108
1291,166,1034,242,121,121
1291,177,693,186,108,108
1292,166,1038,237,122,122
1292,177,685,192,115,115
1293,166,1038,231,127,127
1293,177,691,198,107,107
1294,166,1044,231,124,124
1294,177,688,200,113,113
1295,166,1051,231,120,120
1295,177,686,203,115,115
1295,181,881,176,94,94
1296,166,1055,232,121,121
1296,177,690,210,104,104
1296,181,881,176,94,94
1297,166,1058,232,123,123
1297,177,690,212,106,106
1297,181,881,176,94,94
1298,166,1062,234,124,124
1298,177,690,212,106,106
1298,181,881,176,94,94
1299,166,1066,238,124,124
1299,177,690,212,106,106
1299,181,881,176,94,94
1300,166,1071,242,124,124
1300,177,690,212,106,106
1300,181,881,176,94,94
1301,166,1077,248,125,125
1301,177,674,208,118,118
1301,181,881,176,94,94
1302,166,1084,253,123,123
1302,177,673,208,116,116
1302,181,881,176,94,94
1303,166,1087,257,126,126
1303,177,673,200,122,122
1303,181,881,176,94,94
1304,166,1095,264,124,124
1304,177,673,200,122,122
1304,181,881,176,94,94
1305,166,1101,266,124,124
1305,177,673,200,122,122
1305,181,881,176,94,94
1305,182,518,247,84,84
1306,166,1106,266,126,126
1306,177,673,200,122,122
1306,182,518,247,84,84
1307,166,1110,265,126,126
1307,177,673,200,122,122
1307,182,518,247,84,84
1308,166,1114,262,129,129
1308,177,666,181,125,125
1308,182,518,247,84,84
1309,166,1122,261,126,126
1309,177,673,178,127,127
1309,182,518,247,84,84
1310,166,1129,258,126,126
1310,177,673,178,127,127
1310,182,518,247,84,84
1311,166,1133,253,126,126
1311,177,673,172,132,132
1311,182,518,247,84,84
1312,166,1138,249,125,125
1312,177,674,169,133,133
1312,182,518,247,84,84
1313,166,1144,245,121,121
1313,177,680,169,127,127
1313,182,518,247,84,84
1314,166,1148,241,120,120
1314,177,679,170,127,127
1314,182,518,247,84,84
1314,183,1,280,131,131
1315,166,1150,237,120,120
1315,177,681,163,138,138
1315,182,518,247,84,84
1315,183,4,282,130,130
1316,166,1151,235,120,120
1316,177,680,162,140,140
1316,183,4,286,130,130
1317,166,1157,232,115,115
1317,177,686,165,131,131
1317,183,4,286,130,130
1318,166,1158,232,116,116
1318,177,687,166,131,131
1318,183,7,289,131,131
1319,166,1163,233,112,112
1319,177,689,164,134,134
1319,183,8,290,132,132
1320,166,1165,237,112,112
1320,177,687,164,136,136
1320,183,8,293,136,136
1321,166,1164,238,114,114
1321,177,691,168,132,132
1321,183,12,300,131,131
1322,166,1168,242,111,111
1322,177,691,166,138,138
1322,183,11,300,135,135
1323,166,1169,248,110,110
1323,177,692,173,134,134
1323,183,10,304,138,138
1324,166,1168,255,111,111
1324,177,693,174,141,141
1324,183,10,308,142,142
1325,166,1168,255,111,111
1325,177,696,180,135,135
1325,183,14,314,136,136
1326,166,1168,255,111,111
1326,177,698,182,141,141
1326,183,14,318,138,138
1327,166,1168,255,111,111
1327,177,702,191,133,133
1327,183,15,322,136,136
1328,166,1168,255,111,111
1328,177,701,192,135,135
1328,183,13,324,139,139
1329,166,1168,255,111,111
1329,177,701,191,145,145
1329,183,13,327,138,138
1330,166,1168,255,111,111
1330,177,704,200,132,132
1330,183,14,329,136,136
1331,166,1168,255,111,111
1331,177,704,196,137,137
1331,183,15,329,134,134
1332,166,1168,255,111,111
1332,177,707,197,135,135
1332,183,11,326,136,136
1333,166,1168,255,111,111
1333,177,704,196,137,137
1333,183,12,325,134,134
1334,166,1168,255,111,111
1334,177,712,196,132,132
1334,183,11,320,136,136
1335,177,706,185,144,144
1335,183,12,319,136,136
1336,177,709,188,139,139
1336,183,11,318,136,136
1337,177,712,190,137,137
1337,183,10,315,138,138
1338,177,712,190,136,136
1338,183,10,315,136,136
1339,177,714,189,136,136
1339,183,11,313,136,136
1340,177,712,187,141,141
1340,183,14,316,133,133
1340,184,1050,408,136,136
1341,177,715,187,140,140
1341,183,14,314,136,136
1341,184,1050,408,136,136
1342,177,716,186,140,140
1342,183,16,315,137,137
1342,184,1050,403,145,145
1343,177,715,187,137,137
1343,183,16,315,139,139
1343,184,1050,403,145,145
1344,177,715,186,139,139
1344,183,19,315,141,141
1344,184,1050,403,145,145
1345,177,716,188,140,140
1345,183,19,319,137,137
1345,184,1050,403,145,145
1346,177,715,189,138,138
1346,183,21,322,135,135
1346,184,1050,403,145,145
1347,177,716,189,136,136
1347,183,19,322,140,140
1347,184,1050,403,145,145
1348,177,717,189,138,138
1348,183,20,328,136,136
1348,184,1050,403,145,145
1349,177,716,189,138,138
1349,183,18,325,147,147
1349,184,1050,403,145,145
1350,177,718,187,146,146
1350,183,24,333,138,138
1350,184,1050,403,145,145
1351,177,719,193,136,136
1351,183,25,338,138,138
1351,184,1050,403,145,145
1352,177,714,187,153,153
1352,183,25,343,136,136
1352,184,1050,403,145,145
1353,177,720,198,136,136
1353,183,25,346,140,140
1354,177,713,194,154,154
1354,183,27,351,138,138
1355,177,716,203,142,142
1355,183,26,353,143,143
1356,177,718,205,145,145
1356,183,24,353,150,150
1357,177,718,210,144,144
1357,183,27,363,143,143
1358,177,715,207,153,153
1358,183,30,367,141,141
1359,177,719,220,139,139
1359,183,29,366,145,145
1360,177,717,214,151,151
1360,183,34,366,144,144
1361,177,718,219,146,146
1361,183,35,370,137,137
1362,177,717,219,147,147
1362,183,35,366,141,141
1363,177,715,217,147,147
1363,183,36,364,141,141
1364,177,714,215,150,150
1364,183,37,362,139,139
1365,177,715,216,144,144
1365,183,36,357,143,143
1366,177,711,211,148,148
1366,183,35,354,144,144
1367,177,713,210,142,142
1367,183,35,351,146,146
1368,177,712,205,150,150
1368,183,33,350,143,143
1369,177,710,200,154,154
1369,183,35,351,139,139
1370,177,710,200,150,150
1370,183,33,347,143,143
1371,177,709,199,150,150
1371,183,30,346,143,143
1372,177,713,199,143,143
1372,183,29,343,143,143
1373,177,710,192,156,156
1373,183,26,345,141,141
1374,177,712,195,147,147
1374,183,24,347,139,139
1375,177,711,193,148,148
1375,183,21,346,138,138
1376,177,720,196,140,140
1376,183,16,345,140,140
1377,177,718,191,145,145
1377,183,10,346,143,143
1378,177,717,189,149,149
1378,183,10,351,134,134
1379,177,715,187,153,153
1379,183,8,353,132,132
1380,177,715,188,152,152
1380,183,8,353,132,132
1381,177,717,188,154,154
1381,183,8,353,132,132
1382,177,718,188,152,152
1382,183,8,353,132,132
1383,177,719,193,151,151
1383,183,8,353,132,132
1384,177,716,190,159,159
1384,183,8,353,132,132
1385,177,720,199,149,149
1385,183,8,353,132,132
1386,177,719,198,156,156
1386,183,8,353,132,132
1387,177,720,206,150,150
1387,183,8,353,132,132
1388,177,717,205,158,158
1388,183,8,353,132,132
1389,177,720,210,155,155
1389,183,8,353,132,132
1389,185,913,222,99,99
1390,177,719,211,159,159
1390,185,914,225,95,95
1391,177,718,215,160,160
1391,185,912,218,108,108
1392,177,719,217,154,154
1392,185,910,217,111,111
1393,177,719,215,161,161
1393,185,910,218,109,109
1394,177,718,215,162,162
1394,185,912,217,114,114
1395,177,720,216,157,157
1395,185,916,220,111,111
1396,177,719,213,159,159
1396,185,918,218,115,115
1397,177,719,209,161,161
1397,185,921,219,112,112
1398,177,723,209,155,155
1398,185,922,220,115,115
1399,177,719,203,162,162
1399,185,923,219,117,117
1399,186,966,297,82,82
1400,177,723,200,162,162
1400,185,927,220,116,116
1400,186,966,297,82,82
1401,177,724,202,156,156
1401,185,926,218,120,120
1401,186,966,297,82,82
1402,177,722,201,159,159
1402,185,927,217,122,122
1402,186,966,297,82,82
1403,177,719,199,160,160
1403,185,925,212,130,130
1403,186,966,297,82,82
1404,177,719,197,159,159
1404,185,923,210,139,139
1404,186,966,297,82,82
1405,177,718,199,158,158
1405,185,924,211,137,137
1405,186,966,297,82,82
1406,177,716,194,166,166
1406,185,925,208,141,141
1406,186,966,297,82,82
1407,177,718,196,159,159
1407,185,925,208,141,141
1407,186,966,297,82,82
1408,177,716,197,158,158
1408,185,925,208,141,141
1408,186,966,297,82,82
1409,177,715,196,155,155
1409,185,925,208,141,141
1409,186,966,297,82,82
1410,177,708,190,165,165
1410,185,925,208,141,141
1411,177,710,192,164,164
1411,185,925,208,141,141
1412,177,706,194,159,159
1412,185,925,208,141,141
1413,177,700,190,167,167
1413,185,925,208,141,141
1414,177,699,193,165,165
1414,185,925,208,141,141
1415,177,703,198,158,158
1415,185,925,208,141,141
1416,177,697,199,164,164
1416,185,925,208,141,141
1417,177,694,203,166,166
1418,177,695,208,159,159
1419,177,689,211,166,166
1420,177,691,213,162,162
1421,177,683,215,165,165
1422,177,687,219,164,164
1423,177,680,218,171,171
1424,177,678,222,164,164
1425,177,679,221,165,165
1426,177,679,220,162,162
1427,177,671,214,166,166
1428,177,671,212,164,164
1429,177,671,212,158,158
1430,177,666,205,165,165
1431,177,660,202,168,168
1432,177,664,200,164,164
1433,177,656,198,165,165
1434,177,653,194,169,169
1435,177,647,193,169,169
1436,177,639,188,181,181
1437,177,644,187,171,171
1438,177,641,185,175,175
1439,177,635,183,179,179
1440,177,637,181,176,176
1441,177,637,178,175,175
1442,177,639,180,168,168
1443,177,640,179,168,168
1444,177,638,178,173,173
1445,177,631,181,174,174
1446,177,630,186,172,172
1447,177,623,182,182,182
1448,177,626,190,174,174
1449,177,632,193,170,170
1450,177,633,203,164,164
1451,177,617,194,193,193
1452,177,622,205,178,178
1453,177,628,206,173,173
1454,177,624,211,172,172
1455,177,624,215,169,169
1456,177,622,211,173,173
1457,177,619,204,182,182
1458,177,627,210,161,161
1459,177,618,203,168,168
1460,177,618,201,167,167
1461,177,616,194,172,172
1462,177,608,188,175,175
1463,177,603,183,180,180
1464,177,597,175,195,195
1465,177,598,180,172,172
1466,177,581,171,192,192
1467,177,589,170,185,185
1468,177,572,163,204,204
1469,177,574,166,188,188
1470,177,576,167,179,179
1471,177,586,171,163,163
1472,177,577,167,174,174
1473,177,572,162,186,186
1474,177,569,162,179,179
1475,177,564,165,181,181
1476,177,563,167,176,176
1477,177,556,167,179,179
1478,177,552,170,179,179
1479,177,548,170,185,185
1480,177,548,170,185,185
1481,177,541,178,179,179
1482,177,535,181,179,179
1483,177,523,178,194,194
1484,177,508,177,206,206
1485,177,507,178,206,206
1486,177,512,182,187,187
1487,177,508,186,173,173
1488,177,499,176,190,190
1489,177,490,175,187,187
1490,177,490,173,176,176
1491,177,478,162,191,191
1492,177,474,164,182,182
1493,177,462,157,191,191
1494,177,439,135,226,226
1495,177,448,150,190,190
1496,177,445,146,191,191
1497,177,429,142,202,202
1498,177,433,141,189,189
1499,177,425,139,188,188
1500,177,419,136,191,191
1501,177,418,135,186,186
1502,177,408,133,193,193
1503,177,402,130,194,194
1504,177,397,131,192,192
1505,177,394,132,187,187
1506,177,392,134,180,180
1507,177,382,133,183,183
1508,177,373,130,197,197
1509,177,369,136,188,188
1509,187,646,182,179,179
1510,177,365,141,188,188
1510,187,633,176,187,187
1511,177,356,142,194,194
1511,187,634,172,200,200
1512,177,358,151,180,180
1512,187,625,171,212,212
1513,177,347,154,186,186
1513,187,625,171,212,212
1514,177,341,154,195,195
1514,187,625,171,212,212
1515,177,330,154,207,207
1515,187,625,171,212,212
1516,177,336,163,181,181
1516,187,625,171,212,212
1517,177,321,161,204,204
1517,187,625,171,212,212
1518,177,310,158,210,210
1518,187,625,171,212,212
1519,177,311,158,208,208
1519,187,625,171,212,212
1520,177,310,162,192,192
1520,187,625,171,212,212
1521,177,302,156,197,197
1521,187,625,171,212,212
1522,177,302,156,189,189
1522,187,625,171,212,212
1523,177,288,139,214,214
1524,177,290,143,198,198
1525,177,290,145,189,189
1526,177,290,145,189,189
1527,177,290,145,189,189
1528,177,290,145,189,189
1529,177,290,145,189,189
1530,177,253,133,193,193
1531,177,247,131,196,196
1532,177,242,130,199,199
1533,177,242,130,199,199
1534,177,221,126,203,203
1535,177,214,129,200,200
1536,177,214,129,200,200
1537,177,214,129,200,200
1538,177,214,129,200,200
1539,177,186,133,206,206
1540,177,186,133,206,206
1541,177,186,133,206,206
1542,177,186,133,206,206
1543,177,186,133,206,206
1544,177,147,158,204,204
1545,177,124,160,214,214
1546,177,120,168,204,204
1547,177,118,173,199,199
1548,177,107,176,200,200
1549,177,91,173,216,216
1550,177,86,172,215,215
1551,177,78,178,205,205
1552,177,67,173,213,213
1553,177,63,170,204,204
1554,177,51,162,220,220
1555,177,40,165,208,208
1555,188,283,75,145,145
1556,177,34,159,212,212
1556,188,283,75,145,145
1556,189,370,237,125,125
1557,177,23,154,218,218
1557,188,283,75,145,145
1557,189,363,240,124,124
1558,177,21,159,204,204
1558,188,283,75,145,145
1558,189,364,240,131,131
1559,177,14,156,208,208
1559,188,283,75,145,145
1559,189,344,233,147,147
1560,177,11,159,193,193
1560,188,283,75,145,145
1560,189,344,233,147,147
1561,177,11,159,193,193
1561,188,283,75,145,145
1561,189,344,233,147,147
1562,177,11,159,193,193
1562,188,283,75,145,145
1562,189,344,233,147,147
1563,177,11,159,193,193
1563,188,283,75,145,145
1563,189,344,233,147,147
1564,177,11,159,193,193
1564,188,283,75,145,145
1564,189,344,233,147,147
1564,190,1083,279,189,189
1565,177,11,159,193,193
1565,188,283,75,145,145
1565,189,344,233,147,147
1565,190,1061,268,209,209
1566,177,11,159,193,193
1566,189,344,233,147,147
1566,190,1054,261,210,210
1567,177,11,159,193,193
1567,189,344,233,147,147
1567,190,1044,254,216,216
1568,177,11,159,193,193
1568,189,344,233,147,147
1568,190,1035,244,219,219
1569,177,11,159,193,193
1569,189,344,233,147,147
1569,190,1029,238,212,212
1570,177,11,159,193,193
1570,190,1019,227,216,216
1571,190,1007,217,219,219
1571,191,1048,169,91,91
1572,190,997,212,224,224
1572,191,1037,165,93,93
1573,190,989,207,221,221
1573,191,1037,165,93,93
1574,190,980,206,224,224
1574,191,1037,165,93,93
1575,190,970,208,222,222
1575,191,1037,165,93,93
1576,190,960,214,221,221
1576,191,1037,165,93,93
1577,190,950,218,225,225
1577,191,1037,165,93,93
1578,190,947,227,221,221
1578,191,1037,165,93,93
1579,190,939,238,219,219
1579,191,1037,165,93,93
1580,190,936,249,217,217
1580,191,1037,165,93,93
1581,190,926,259,216,216
1581,191,1037,165,93,93
1582,190,922,268,219,219
1582,191,1037,165,93,93
1583,190,916,275,219,219
1584,190,907,278,221,221
1585,190,902,276,221,221
1586,190,894,271,226,226
1587,190,884,266,231,231
1588,190,882,264,223,223
1589,190,870,256,222,222
1589,192,1051,655,54,54
1590,190,861,245,230,230
1590,192,1042,649,51,51
1591,190,854,237,228,228
1591,192,1042,649,51,51
1592,190,846,230,225,225
1592,192,1042,649,51,51
1592,193,1016,632,51,51
1593,190,834,221,225,225
1593,192,1042,649,51,51
1593,193,1002,621,54,54
1594,190,825,212,223,223
1594,192,1042,649,51,51
1594,193,1002,621,54,54
1595,190,812,207,221,221
1595,192,1042,649,51,51
1595,193,1002,621,54,54
1595,194,604,504,184,184
1596,190,795,201,224,224
1596,192,1042,649,51,51
1596,193,1002,621,54,54
1596,194,604,504,184,184
1597,190,784,200,223,223
1597,192,1042,649,51,51
1597,193,1002,621,54,54
1597,194,604,504,184,184
1598,190,766,197,229,229
1598,192,1042,649,51,51
1598,193,1002,621,54,54
1598,194,604,504,184,184
1599,190,751,195,238,238
1599,192,1042,649,51,51
1599,193,1002,621,54,54
1599,194,604,504,184,184
1600,190,743,204,230,230
1600,192,1042,649,51,51
1600,193,1002,621,54,54
1600,194,604,504,184,184
1601,190,732,209,228,228
1601,193,1002,621,54,54
1601,194,604,504,184,184
